30135	2019.11.16	13:32:30.261	2	50	mouse_1
30137	2019.11.16	13:32:30.645	1	50	mouse_1
30140	2019.11.16	13:32:32.504	8	50	mouse_1
30141	2019.11.16	13:32:32.990	7	50	mouse_1
30323	2019.11.16	13:36:38.738	7	153	mouse_1
30324	2019.11.16	13:36:39.534	8	204	mouse_1
30325	2019.11.16	13:36:41.067	1	102	mouse_1
30326	2019.11.16	13:36:41.616	2	153	mouse_1
30329	2019.11.16	13:36:50.157	3	50	mouse_1
30330	2019.11.16	13:36:50.556	4	153	mouse_1
30332	2019.11.16	13:36:55.862	5	50	mouse_1
30334	2019.11.16	13:36:56.216	6	102	mouse_1
30371	2019.11.16	13:37:33.204	6	101	mouse_1
30377	2019.11.16	13:37:34.055	5	102	mouse_1
30383	2019.11.16	13:37:35.491	4	101	mouse_1
30385	2019.11.16	13:37:36.281	3	302	mouse_1
30389	2019.11.16	13:37:37.806	2	50	mouse_1
30391	2019.11.16	13:37:38.344	1	153	mouse_1
30401	2019.11.16	13:37:44.441	8	50	mouse_1
30403	2019.11.16	13:37:44.929	7	102	mouse_1
30406	2019.11.16	13:37:50.560	7	50	mouse_1
30407	2019.11.16	13:37:51.058	8	153	mouse_1
30408	2019.11.16	13:37:53.079	1	50	mouse_1
30409	2019.11.16	13:37:53.380	2	101	mouse_1
30420	2019.11.16	13:38:01.456	3	50	mouse_1
30421	2019.11.16	13:38:01.807	4	153	mouse_1
30424	2019.11.16	13:38:03.684	6	102	mouse_1
30547	2019.11.16	13:40:56.028	7	98	mouse_1
30548	2019.11.16	13:40:56.574	8	204	mouse_1
30579	2019.11.16	13:41:47.297	8	102	mouse_1
30580	2019.11.16	13:41:48.324	7	204	mouse_1
30592	2019.11.16	13:42:15.633	6	50	mouse_1
30593	2019.11.16	13:42:16.021	5	101	mouse_1
30595	2019.11.16	13:42:17.300	4	50	mouse_1
30597	2019.11.16	13:42:17.691	3	105	mouse_1
30753	2019.11.16	13:47:53.650	2	50	mouse_1
30754	2019.11.16	13:47:54.086	1	153	mouse_1
30755	2019.11.16	13:47:57.221	8	50	mouse_1
30757	2019.11.16	13:47:57.608	7	206	mouse_1
30810	2019.11.16	13:49:20.538	6	104	mouse_1
30811	2019.11.16	13:49:21.028	5	101	mouse_1
30821	2019.11.16	13:49:28.896	4	102	mouse_1
30822	2019.11.16	13:49:29.531	3	255	mouse_1
30827	2019.11.16	13:49:35.974	3	50	mouse_1
30829	2019.11.16	13:49:36.328	4	158	mouse_1
30839	2019.11.16	13:49:42.444	5	50	mouse_1
30841	2019.11.16	13:49:42.798	6	50	mouse_1
30850	2019.11.16	13:49:47.552	6	50	mouse_1
30853	2019.11.16	13:49:47.854	5	102	mouse_1
30858	2019.11.16	13:49:49.951	4	50	mouse_1
30860	2019.11.16	13:49:50.291	3	50	mouse_1
30863	2019.11.16	13:49:51.094	2	50	mouse_1
30866	2019.11.16	13:49:53.093	1	256	mouse_1
30874	2019.11.16	13:49:55.038	8	50	mouse_1
30876	2019.11.16	13:49:55.527	7	153	mouse_1
30879	2019.11.16	13:50:09.533	6	50	mouse_1
30881	2019.11.16	13:50:09.966	5	101	mouse_1
30883	2019.11.16	13:50:13.052	4	101	mouse_1
30888	2019.11.16	13:50:15.065	2	50	mouse_1
30890	2019.11.16	13:50:15.649	1	102	mouse_1
30894	2019.11.16	13:50:18.794	1	50	mouse_1
30895	2019.11.16	13:50:19.144	2	101	mouse_1
30899	2019.11.16	13:50:20.636	3	50	mouse_1
30901	2019.11.16	13:50:22.202	4	204	mouse_1
30903	2019.11.16	13:50:24.227	5	50	mouse_1
30905	2019.11.16	13:50:24.726	6	50	mouse_1
31049	2019.11.16	13:55:47.208	7	50	mouse_1
31050	2019.11.16	13:55:47.656	8	204	mouse_1
31055	2019.11.16	13:55:53.019	8	50	mouse_1
31056	2019.11.16	13:55:53.449	7	101	mouse_1
31068	2019.11.16	13:56:14.561	6	50	mouse_1
31069	2019.11.16	13:56:14.899	5	102	mouse_1
31070	2019.11.16	13:56:16.025	4	100	mouse_1
31071	2019.11.16	13:56:16.413	3	102	mouse_1
31112	2019.11.16	13:57:32.393	3	50	mouse_1
31113	2019.11.16	13:57:32.890	4	204	mouse_1
31115	2019.11.16	13:57:36.138	5	101	mouse_1
31118	2019.11.16	13:57:36.983	6	411	mouse_1
31150	2019.11.16	13:58:35.548	7	104	mouse_1
31153	2019.11.16	13:58:36.008	8	50	mouse_1
31162	2019.11.16	13:58:42.672	1	50	mouse_1
31163	2019.11.16	13:58:43.071	2	50	mouse_1
31179	2019.11.16	13:59:11.777	4	102	mouse_2
31180	2019.11.16	13:59:12.363	3	153	mouse_2
31185	2019.11.16	13:59:19.527	2	50	mouse_2
31187	2019.11.16	13:59:20.115	1	151	mouse_2
31199	2019.11.16	13:59:27.056	1	50	mouse_2
31202	2019.11.16	13:59:27.465	2	153	mouse_2
31208	2019.11.16	13:59:31.070	2	102	mouse_2
31211	2019.11.16	13:59:31.563	1	155	mouse_2
31212	2019.11.16	13:59:33.868	8	50	mouse_2
