3311	2010.10.10	13:43:38.104	8	10080	mouse_2
3372	2010.10.10	13:45:42.230	2	50	mouse_2
3374	2010.10.10	13:45:42.668	1	204	mouse_2
3378	2010.10.10	13:45:52.370	1	101	mouse_2
3380	2010.10.10	13:45:54.294	2	1021	mouse_2
3388	2010.10.10	13:46:29.430	8	19845	mouse_2
3389	2010.10.10	13:46:51.823	8	1439	mouse_2
3412	2010.10.10	13:47:29.625	2	102	mouse_2
3413	2010.10.10	13:47:30.082	1	211	mouse_2
3418	2010.10.10	13:47:32.751	1	519	mouse_2
3420	2010.10.10	13:47:36.298	1	104	mouse_2
3422	2010.10.10	13:47:37.028	2	322	mouse_2
3440	2010.10.10	13:48:01.120	1	50	mouse_1
3442	2010.10.10	13:48:02.258	2	411	mouse_1
3447	2010.10.10	13:48:07.112	1	104	mouse_2
3450	2010.10.10	13:48:10.403	1	159	mouse_2
3452	2010.10.10	13:48:11.015	2	101	mouse_1
3453	2010.10.10	13:48:11.110	1	358	mouse_2
3455	2010.10.10	13:48:11.720	2	301	mouse_1
3456	2010.10.10	13:48:14.709	1	912	mouse_2
3457	2010.10.10	13:48:12.365	2	3796	mouse_1
3458	2010.10.10	13:48:16.138	1	509	mouse_2
3460	2010.10.10	13:48:18.189	2	963	mouse_2
3461	2010.10.10	13:48:19.544	2	805	mouse_2
3463	2010.10.10	13:48:20.937	1	101	mouse_2
3464	2010.10.10	13:48:20.681	8	249	mouse_1
3487	2010.10.10	13:49:05.417	2	104	mouse_1
3488	2010.10.10	13:49:06.340	1	158	mouse_1
3496	2010.10.10	13:49:18.760	1	104	mouse_2
3497	2010.10.10	13:49:19.592	2	696	mouse_2
3504	2010.10.10	13:49:29.446	8	4275	mouse_2
3508	2010.10.10	13:49:36.753	2	104	mouse_2
3509	2010.10.10	13:49:37.162	1	155	mouse_2
3523	2010.10.10	13:49:56.612	1	50	mouse_1
3525	2010.10.10	13:49:58.119	2	320	mouse_1
3526	2010.10.10	13:50:00.029	1	50	mouse_2
3527	2010.10.10	13:50:00.996	2	1117	mouse_2
3528	2010.10.10	13:50:04.464	2	104	mouse_1
3529	2010.10.10	13:50:04.816	1	50	mouse_1
3530	2010.10.10	13:50:09.273	1	157	mouse_2
3531	2010.10.10	13:50:10.815	1	103	mouse_2
3532	2010.10.10	13:50:11.441	2	1989	mouse_2
3545	2010.10.10	13:50:36.512	2	50	mouse_2
3546	2010.10.10	13:50:37.243	1	461	mouse_2
3551	2010.10.10	13:50:52.388	1	50	mouse_2
3553	2010.10.10	13:50:53.229	2	1339	mouse_2
3574	2010.10.10	13:51:00.807	8	16905	mouse_2
3577	2010.10.10	13:51:20.024	2	104	mouse_2
3578	2010.10.10	13:51:20.749	1	312	mouse_2
3702	2010.10.10	13:55:18.663	1	104	mouse_2
3705	2010.10.10	13:55:24.727	2	2409	mouse_2
3709	2010.10.10	13:55:42.100	1	694	mouse_1
3710	2010.10.10	13:55:43.157	1	265	mouse_1
3714	2010.10.10	13:55:29.904	8	21402	mouse_2
3715	2010.10.10	13:55:51.649	8	50	mouse_2
3716	2010.10.10	13:55:51.946	8	50	mouse_2
3717	2010.10.10	13:55:55.418	1	157	mouse_1
3718	2010.10.10	13:55:56.661	2	904	mouse_1
3721	2010.10.10	13:56:00.506	2	50	mouse_1
3723	2010.10.10	13:56:01.484	1	104	mouse_1
3726	2010.10.10	13:55:55.514	8	17750	mouse_2
3727	2010.10.10	13:56:16.223	8	3697	mouse_2
3728	2010.10.10	13:56:20.721	2	158	mouse_2
3729	2010.10.10	13:56:21.841	1	265	mouse_2
3734	2010.10.10	13:56:30.963	1	50	mouse_2
3735	2010.10.10	13:56:32.554	1	104	mouse_2
3756	2010.10.10	13:57:54.970	1	108	mouse_1
3757	2010.10.10	13:57:56.363	2	319	mouse_1
3759	2010.10.10	13:58:00.311	8	4728	mouse_1
3776	2010.10.10	13:58:27.632	2	204	mouse_1
3778	2010.10.10	13:58:29.314	1	259	mouse_1
3811	2010.10.10	13:59:35.414	1	101	mouse_2
3812	2010.10.10	13:59:36.466	2	1443	mouse_2
3813	2010.10.10	13:59:38.323	2	424	mouse_2
3814	2010.10.10	13:59:56.231	2	104	mouse_2
3815	2010.10.10	13:59:57.773	1	50	mouse_2
3816	2010.10.10	13:59:58.192	2	212	mouse_2
